,Elbow angle (degrees),,,,Elbow angular velocity (deg/s),,,,Elbow angular acceleration (deg/s^2),,,,Elbow angular acceleration (rad/s^2),,Elbow angular acceleration (rad/s^2),,Elbow acceleration (m/s^2),,Elbow angular acceleration (rad/s^2),,,Total acceleration (m/s^2),,,
,Max,,Min,,Max,,Min,,Max (deg/s^2),,Min,,Max,,Min,,Max,,Min,,,Max,,Min,
,R_Elbow_Ang,L_Elbow_Ang,R_Elbow_Ang,L_Elbow_Ang,R_Elbow_Ang_Vel,L_Elbow_Ang_Vel,R_Elbow_Ang_Vel,L_Elbow_Ang_Vel,R_Elbow_Ang_Acc,L_Elbow_Ang_Acc,R_Elbow_Ang_Acc,L_Elbow_Ang_Acc,R_Elbow_Ang_Acc,L_Elbow_Ang_Acc,R_Elbow_Ang_Acc,L_Elbow_Ang_Acc,R_Elbow_Acc,L_Elbow_Acc,R_Elbow_Acc,L_Elbow_Acc,,R_Elbow_Tot_Acc,L_Elbow_Tot_Acc,R_Elbow_Tot_Acc,L_Elbow_Tot_Acc
TD_WN1,62.22,48.031,20.641,15.76,149.88,142.680000000001,-154.320000000001,-114.6,1353.60000000003,1036.8,-1238.40000000009,-1555.20000000011,23.6247767549957,18.0955736846771,-21.6141574566994,-27.1433605270177,9.9224062370982,7.6001409475644,-9.07794613181373,-11.4002114213474,,1.34313408387345,-1.43088112889222,-14.9051719210975,-18.4254606482979
TD_WN2,57,45.594,20.339,15.738,146.16,147.84,-140.16,-111.72,1440.00000000003,1065.60000000008,-1483.20000000003,-1468.80000000008,25.1327412287189,18.598228509253,-25.8867234655805,-25.6353960532941,10.5557513160619,7.81125597388627,-10.8724238555438,-10.7668663423835,,1.84148089479742,-0.993341748758352,-16.2543301378105,-0.993341748758352
TD_WN3,62.356,46.327,21.792,13.579,163.44,155.760000000001,-155.76,-125.880000000001,1411.2,1512.00000000008,-1727.99999999998,-1785.60000000005,24.6300864041439,26.3893782901557,-30.1592894744616,-31.1645991236116,10.3446362897404,11.0835388818654,-12.6669015792739,-13.0891316319169,,2.61372376835701,2.08659552880638,-21.3684778527522,2.08659552880638
TD_WN4,57.279,46.518,20.458,13.645,145.92,153.240000000001,-153.840000000001,-127.32,1367.99999999994,1195.20000000004,-1396.79999999993,-1728.00000000008,23.8761041672814,20.8601752198369,-24.3787589918555,-30.1592894744634,10.0279637502582,8.76127359233149,-10.2390787765793,-12.6669015792746,,0.923656635791931,-0.125694445654617,-15.9024110367806,-0.125694445654617
TD_WN5,56.802,45.863,21.313,12.661,143.640000000001,139.680000000001,-123.72,-130.2,1079.99999999995,1007.99999999996,-1411.2000000001,-1511.99999999997,18.8495559215378,17.5929188601021,-24.6300864041457,-26.3893782901537,7.91681348704589,7.3890259212429,-10.3446362897412,-11.0835388818645,,-1.20067555713798,-1.47687504717014,-16.0423079745229,-1.47687504717014
TD_WN6,56.066,46.343,21.104,13.283,113.88,149.88,-102,-124.56,1987.19999999991,993.599999999841,-3700.80000000005,-2088.00000000006,34.6831828956297,17.3415914478129,-64.591144957807,-36.4424747816426,14.5669368161645,7.28346840808141,-27.1282808822789,-15.3058394082899,,5.80542665415619,-1.42600052010669,-35.7730585290646,-1.42600052010669
TD_WN7,62.326,43.633,19.839,13.675,120.36,142.320000000001,-125.16,-105.36,1612.79999999995,1339.19999999991,-1526.40000000014,-2073.59999999999,28.1486701761637,23.3734493427065,-26.6407057024438,-36.1911473693542,11.8224414739888,9.81684872393675,-11.1890963950264,-15.2002818951288,,2.59524638907239,0.610054820728173,-16.7771063867607,0.610054820728173
TD_WN8,58.826,46.192,19.292,13.449,153.959999999999,136.56,-136.800000000001,-120.600000000001,1511.99999999988,892.800000000219,-1339.19999999996,-1555.19999999997,26.3893782901521,15.5822995618092,-23.3734493427073,-27.1433605270153,11.0835388818639,6.54456581595986,-9.81684872393708,-11.4002114213464,,1.85112299927451,-1.84753608529246,-15.6235320453881,-1.84753608529246
TD_WN9,54.413,44.814,19.287,12.853,129.840000000001,147.84,-140.639999999997,-118.919999999997,1555.20000000004,1281.59999999999,-1454.4,-1771.19999999998,27.1433605270165,22.3681396935592,-25.3840686410055,-30.9132717113232,11.4002114213469,9.39461867129485,-10.6613088292223,-12.9835741187557,,2.19460032780388,0.675321236119206,-16.7045900897737,0.675321236119206
TD_WN10,57.144,44.547,20.046,13.11,141.480000000001,138.72,-143.880000000001,-125.16,1598.40000000007,1324.80000000004,-1511.99999999997,-1569.60000000022,27.8973427638786,23.1221219304216,-26.3893782901537,-27.3946879393068,11.716883960829,9.71129121077708,-11.0835388818645,-11.5057689345089,,2.50401635641544,0.495662003017689,-16.4771779633463,0.495662003017689
TD_WN11,54.343,46.41,19.822,13.104,143.52,142.08,-131.76,-117.36,1584,979.199999999976,-1151.99999999998,-1411.19999999995,27.6460153515902,17.0902640355281,-20.1061929829743,-24.6300864041432,11.6113264476679,7.17791089492178,-8.44460105284922,-10.3446362897401,,2.38256273230782,-1.77391356998453,-14.3053816852443,-1.77391356998453
TD_WN12,57.376,46.936,19.465,12.955,142.079999999998,142.44,-139.079999999999,-131.640000000001,1670.40000000001,1195.19999999987,-1468.79999999996,-1670.40000000001,29.1539798253134,20.8601752198339,-25.6353960532921,-29.1539798253134,12.2446715266316,8.76127359233025,-10.7668663423827,-12.2446715266316,,3.14675474755369,-0.296273776018255,-16.0697932727306,-0.296273776018255
TD_WN13,56.749,43.906,20.041,13.746,139.92,133.440000000001,-150.12,-117.119999999994,1440.00000000003,921.600000000008,-1310.40000000003,-1727.99999999998,25.1327412287189,16.0849543863799,-22.8707945181341,-30.1592894744616,10.5557513160619,6.75568084227955,-9.60573369761634,-12.6669015792739,,1.39016747423038,-1.70999361565189,-15.1964171386433,-1.70999361565189
,,,,,,,,,,,,,,,,,,,,,,,,,
Average (deg/s),57.9153846153846,45.778,20.2645384615385,13.6583076923077,141.083076923077,144.036923076924,-138.249230769231,-120.803076923077,1508.67692307691,1134.27692307692,-1593.96923076925,-1685.90769230773,,,,,,,,,,,,,
Average (rad/s),1.01081414909733,0.798976824977964,0.353682917550872,0.238382439481238,2.46236421115212,2.51391855213412,-2.41290426527253,-2.10841143884767,26.3313796565493,19.7968669370828,-27.8200112524047,-29.4246401154693,,,,,,,,,,,,,
Average (rpm),,,,Average (rpm),23.5138461538461,24.0061538461539,-23.0415384615385,-20.1338461538461,,,,,,,,,,,,,,,,,
